,hh_id,name,link,salary
732,46876911,Руководитель по развитию корпоративного бизнеса на территории (Директор B2B),https://chelyabinsk.hh.ru/vacancy/46876911?from=vacancy_search_list&query=data%20analyst,
733,46904472,Менеджер по работе с коммерческой недвижимостью,https://chelyabinsk.hh.ru/vacancy/46904472?from=vacancy_search_list&query=data%20analyst,
734,46061628,Ведущий специалист по работе с клиентами,https://chelyabinsk.hh.ru/vacancy/46061628?from=vacancy_search_list&query=data%20analyst,
735,46871433,Руководитель по развитию корпоративного бизнеса на территории (Директор B2B),https://chelyabinsk.hh.ru/vacancy/46871433?from=vacancy_search_list&query=data%20analyst,
736,46975326,Менеджер по продажам B2B (крупный бизнес),https://chelyabinsk.hh.ru/vacancy/46975326?from=vacancy_search_list&query=data%20analyst,
737,46839285,Менеджер по продажам крупным клиентам,https://chelyabinsk.hh.ru/vacancy/46839285?from=vacancy_search_list&query=data%20analyst,от 80 000 руб.
738,46334526,Моушн-дизайнер / Motion designer,https://chelyabinsk.hh.ru/vacancy/46334526?from=vacancy_search_list&query=data%20analyst,
739,46871474,Начальник отдела по развитию и продажам нового бизнеса (NBD),https://chelyabinsk.hh.ru/vacancy/46871474?from=vacancy_search_list&query=data%20analyst,
740,47000109,Java разработчик,https://chelyabinsk.hh.ru/vacancy/47000109?from=vacancy_search_list&query=data%20analyst,
741,47027489,UX/UI Designer,https://chelyabinsk.hh.ru/vacancy/47027489?from=vacancy_search_list&query=data%20analyst,
742,43151566,Senior Java Developer (Remote),https://chelyabinsk.hh.ru/vacancy/43151566?from=vacancy_search_list&query=data%20analyst,
743,43151665,Middle Java Developer (Remote),https://chelyabinsk.hh.ru/vacancy/43151665?from=vacancy_search_list&query=data%20analyst,
744,46988387,Revenue growth management analyst,https://chelyabinsk.hh.ru/vacancy/46988387?from=vacancy_search_list&query=data%20analyst,
745,47018097,Middle/Senior Java Разработчик,https://chelyabinsk.hh.ru/vacancy/47018097?from=vacancy_search_list&query=data%20analyst,
746,47027488,UX/UI Designer,https://chelyabinsk.hh.ru/vacancy/47027488?from=vacancy_search_list&query=data%20analyst,
747,46986912,Middle/Senior Java Разработчик,https://chelyabinsk.hh.ru/vacancy/46986912?from=vacancy_search_list&query=data%20analyst,
748,46973803,Marketing analyst (аналитик рекламных кампаний),https://chelyabinsk.hh.ru/vacancy/46973803?from=vacancy_search_list&query=data%20analyst,от 40 000 руб.
749,46965279,Web analyst,https://chelyabinsk.hh.ru/vacancy/46965279?from=vacancy_search_list&query=data%20analyst,
750,42804296,Инженер по данным / Дата-инженер,https://chelyabinsk.hh.ru/vacancy/42804296?from=vacancy_search_list&query=data%20analyst,
751,46984246,Аналитик-маркетолог,https://chelyabinsk.hh.ru/vacancy/46984246?from=vacancy_search_list&query=data%20analyst,
752,46972601,Big Data Engineer,https://chelyabinsk.hh.ru/vacancy/46972601?from=vacancy_search_list&query=data%20analyst,
753,46570931,Аналитик SQL в Отдел противодействия мошенничеству,https://chelyabinsk.hh.ru/vacancy/46570931?from=vacancy_search_list&query=data%20analyst,
754,46474411,Интернет-маркетолог,https://chelyabinsk.hh.ru/vacancy/46474411?from=vacancy_search_list&query=data%20analyst,
755,46269292,DWH engineer (support),https://chelyabinsk.hh.ru/vacancy/46269292?from=vacancy_search_list&query=data%20analyst,до 120 000 руб.
756,46993527,Senior Python Developer,https://chelyabinsk.hh.ru/vacancy/46993527?from=vacancy_search_list&query=data%20analyst,
757,46349624,Аналитик,https://chelyabinsk.hh.ru/vacancy/46349624?from=vacancy_search_list&query=data%20analyst,
758,46164023,DWH аналитик в команду GDWH Data Owner Team,https://chelyabinsk.hh.ru/vacancy/46164023?from=vacancy_search_list&query=data%20analyst,
759,46943391,Product Manager,https://chelyabinsk.hh.ru/vacancy/46943391?from=vacancy_search_list&query=data%20analyst,
760,46948683,Analyst,https://chelyabinsk.hh.ru/vacancy/46948683?from=vacancy_search_list&query=data%20analyst,
761,46990512,Middle/Senior Java Developer (SberDevices),https://chelyabinsk.hh.ru/vacancy/46990512?from=vacancy_search_list&query=data%20analyst,
762,46932772,Business Analyst,https://chelyabinsk.hh.ru/vacancy/46932772?from=vacancy_search_list&query=data%20analyst,
763,46928791,"Аналитик (Big data, Excel)",https://chelyabinsk.hh.ru/vacancy/46928791?from=vacancy_search_list&query=data%20analyst,
764,44876215,Business Analysis Trainee,https://chelyabinsk.hh.ru/vacancy/44876215?from=vacancy_search_list&query=data%20analyst,
765,43943334,Product Owner,https://chelyabinsk.hh.ru/vacancy/43943334?from=vacancy_search_list&query=data%20analyst,
766,46985221,Head of ASO department,https://chelyabinsk.hh.ru/vacancy/46985221?from=vacancy_search_list&query=data%20analyst,
767,46984695,Accountant,https://chelyabinsk.hh.ru/vacancy/46984695?from=vacancy_search_list&query=data%20analyst,
768,43736102,Senior Data Engineer в BI Team,https://chelyabinsk.hh.ru/vacancy/43736102?from=vacancy_search_list&query=data%20analyst,
769,46258339,Интернет-маркетолог мобильных приложений,https://chelyabinsk.hh.ru/vacancy/46258339?from=vacancy_search_list&query=data%20analyst,от 2 000 бел. руб.
770,46983595,Back-End разработчик (ЦУР),https://chelyabinsk.hh.ru/vacancy/46983595?from=vacancy_search_list&query=data%20analyst,
771,43237107,Системный аналитик (интеграция),https://chelyabinsk.hh.ru/vacancy/43237107?from=vacancy_search_list&query=data%20analyst,
772,45896007,Product operations manager (Russian segment),https://chelyabinsk.hh.ru/vacancy/45896007?from=vacancy_search_list&query=data%20analyst,150 000 – 200 000 руб.
773,46199105,Аналитик продукта / Product Analyst,https://chelyabinsk.hh.ru/vacancy/46199105?from=vacancy_search_list&query=data%20analyst,от 170 000 руб.
774,46952190,Marketing analyst / Маркетолог-аналитик,https://chelyabinsk.hh.ru/vacancy/46952190?from=vacancy_search_list&query=data%20analyst,
775,46992542,Руководитель направления по архитектуре данных,https://chelyabinsk.hh.ru/vacancy/46992542?from=vacancy_search_list&query=data%20analyst,
776,44695998,Аналитик баз данных (SQL),https://chelyabinsk.hh.ru/vacancy/44695998?from=vacancy_search_list&query=data%20analyst,от 40 000 руб.
777,46949347,Data Engineer,https://chelyabinsk.hh.ru/vacancy/46949347?from=vacancy_search_list&query=data%20analyst,
778,46963121,Менеджер по тестированию и пилотированию продуктов,https://chelyabinsk.hh.ru/vacancy/46963121?from=vacancy_search_list&query=data%20analyst,
779,46986193,Middle Java developer,https://chelyabinsk.hh.ru/vacancy/46986193?from=vacancy_search_list&query=data%20analyst,
780,46951634,Старший системный аналитик,https://chelyabinsk.hh.ru/vacancy/46951634?from=vacancy_search_list&query=data%20analyst,
781,41680487,Golang Developer,https://chelyabinsk.hh.ru/vacancy/41680487?from=vacancy_search_list&query=data%20analyst,от 180 000 руб.
782,46951633,Системный аналитик,https://chelyabinsk.hh.ru/vacancy/46951633?from=vacancy_search_list&query=data%20analyst,
783,46982823,Архитектор КХД,https://chelyabinsk.hh.ru/vacancy/46982823?from=vacancy_search_list&query=data%20analyst,
784,46131423,Product Manager / CIS (Rx-лекарственные препараты),https://chelyabinsk.hh.ru/vacancy/46131423?from=vacancy_search_list&query=data%20analyst,
785,46520455,Продуктовый Аналитик,https://chelyabinsk.hh.ru/vacancy/46520455?from=vacancy_search_list&query=data%20analyst,
786,46237539,Business Analyst Salesforce,https://chelyabinsk.hh.ru/vacancy/46237539?from=vacancy_search_list&query=data%20analyst,
787,46951632,Системный аналитик,https://chelyabinsk.hh.ru/vacancy/46951632?from=vacancy_search_list&query=data%20analyst,
788,46357233,Python Developer (Data Lab Team),https://chelyabinsk.hh.ru/vacancy/46357233?from=vacancy_search_list&query=data%20analyst,
789,46970189,Senior / Lead Java Developer,https://chelyabinsk.hh.ru/vacancy/46970189?from=vacancy_search_list&query=data%20analyst,
790,46969340,Актуарий (тарифы),https://chelyabinsk.hh.ru/vacancy/46969340?from=vacancy_search_list&query=data%20analyst,
791,46918861,Data and Process Analyst,https://chelyabinsk.hh.ru/vacancy/46918861?from=vacancy_search_list&query=data%20analyst,
792,46150147,CPO / Country Manager (South-Eastern Asia),https://chelyabinsk.hh.ru/vacancy/46150147?from=vacancy_search_list&query=data%20analyst,
793,46917676,Data science analytics,https://chelyabinsk.hh.ru/vacancy/46917676?from=vacancy_search_list&query=data%20analyst,от 150 000 руб.
794,46978891,Администратор по сопровождению банковских систем,https://chelyabinsk.hh.ru/vacancy/46978891?from=vacancy_search_list&query=data%20analyst,
795,46940897,Ведущий бизнес-аналитик (Команда Развитие аналитического CRM),https://chelyabinsk.hh.ru/vacancy/46940897?from=vacancy_search_list&query=data%20analyst,
796,46947295,Ведущий системный аналитик,https://chelyabinsk.hh.ru/vacancy/46947295?from=vacancy_search_list&query=data%20analyst,
797,46954788,Head of Analytics,https://chelyabinsk.hh.ru/vacancy/46954788?from=vacancy_search_list&query=data%20analyst,от 250 000 руб.
798,46933561,Senior Business Analyst (Distribution team),https://chelyabinsk.hh.ru/vacancy/46933561?from=vacancy_search_list&query=data%20analyst,
799,46948745,Ведущий Системный аналитик DWH,https://chelyabinsk.hh.ru/vacancy/46948745?from=vacancy_search_list&query=data%20analyst,
